"","specie_name","specie_code"
"10836","Estellacar olivacea","504639"
"10837","Portlandia isonota","506537"
"10838","Yoldia eightsii","197533"
"10839","Barnea candida","140767"
"10840","Barnea subtruncata","506981"
"10841","Barnea dilatata","506987"
"10842","Barnea manilensis","216464"
"10843","Barnea truncata","156750"
"10844","Cyrtopleura costata","156840"
"10845","Pholas chiloensis","507031"
"10846","Pholas orientalis","507030"
"10847","Pholas dactylus","140770"
"10848","Martesia striata","216465"
"10849","Talona explanata","224563"
"10850","Gari elongata","213519"
"10851","Gari togata","507153"
"10852","Gari squamosa","507164"
"10853","Gari truncata","507166"
"10854","Gari depressa","140869"
"10855","Gari fervensis","140870"
"10856","Heterodonax pacificus","507183"
"10857","Hiatula chinensis","747144"
"10858","Nuttallia nuttallii","507187"
"10859","Nuttallia obscurata","397157"
"10860","Sanguinolaria cruenta","507192"
"10861","Asaphis violascens","213508"
"10862","Soletellina diphos","507210"
"10863","Semele radiata","-999"
"10864","Semele decisa","507284"
"10865","Semele solida","507298"
"10866","Abra alba","141433"
"10867","Abra prismatica","141436"
"10868","Sinonovacula constricta","413600"
"10869","Tagelus dombeii","507364"
"10870","Tagelus plebeius","157001"
"10871","Tagelus californianus","507361"
"10872","Tagelus peruvianus","507367"
"10873","Tagelus adansonii","225506"
"10874","Azorinus abbreviatus","507341"
"10875","Azorinus chamasolen","141541"
"10876","Solecurtus divaricatus","507346"
"10877","Solecurtus strigilatus","141544"
"10878","Pharus legumen","140736"
"10879","Macoma brevifrons","420875"
"10880","Macoma constricta","420878"
"10881","Macoma grandis","575375"
"10882","Macoma nasuta","582761"
"10883","Macoma secta","582762"
"10884","Macoma cancellata","225286"
"10885","Macoma calcarea","141580"
"10886","Tellina alternata","582765"
"10887","Tellina staurella","207731"
"10888","Tellina virgata","207701"
"10889","Tellina laceridens","575413"
"10890","Tellina simulans","575431"
"10891","Tellina foliacea","207716"
"10892","Tellina linguafelis","207693"
"10893","Tellina remies","710883"
"10894","Tellina scobinata","207691"
"10895","Tellina timorensis","207743"
"10896","Tellina albicans","735831"
"10897","Tellina hyalina","-999"
"10898","Tellina senegambiensis","225466"
"10899","Tellina strigosa","225477"
"10900","Apolymetis ephippium","724899"
"10901","Apolymetis papyracea","225607"
"10902","Gastrana fragilis","141578"
"10903","Limecola balthica","880017"
"10904","Bosemprella incarnata","849065"
"10905","Fabulina fabula","146907"
"10906","Peronaea planata","605934"
"10907","Moerella pulchella","1055920"
"10908","Macomangulus tenuis","878470"
"10909","Arcopagia crassa","141577"
"10910","Cucullaea labiata","504483"
"10911","Bactronophorus thoracites","527395"
"10912","Lyrodus pedicellatus","141600"
"10913","Mysia undata","140728"
"10914","Petricolaria pholadiformis","156961"
"10915","Scrobicularia plana","141424"
"10916","Solemya togata","141545"
"10917","Thracia phaseolina","152378"
"10918","Thracia pubescens","141650"
"10919","Mytilopsis leucophaeata","156887"
"10920","Mytilopsis sallei","397147"
"10921","Astarte montagui","138823"
"10922","Astarte sulcata","138824"
"10923","Varicorbula gibba","378492"
"10924","Cuspidaria cuspidata","139442"
"10925","Nucula nucleus","140590"
"10926","Nucula nitidosa","140589"
"10927","Bivalvia","105"
"10928","Sepiadarium kochii","342391"
"10929","Sepiadarium austrinum","342389"
"10930","Sepioloidea lineolata","342394"
"10931","Sepia aculeata","342106"
"10932","Sepia officinalis","141444"
"10933","Sepia bertheloti","141442"
"10934","Sepia elegans","141443"
"10935","Sepia orbignyana","141445"
"10936","Sepia andreana","342109"
"10937","Sepia apama","342111"
"10938","Sepia arabica","220313"
"10939","Sepia aureomaculata","342113"
"10940","Sepia australis","220304"
"10941","Sepia braggi","342119"
"10942","Sepia brevimana","342120"
"10943","Sepia elobyana","342129"
"10944","Sepia erostrata","342130"
"10945","Sepia esculenta","342131"
"10946","Sepia foliopeza","342134"
"10947","Sepia kobiensis","342145"
"10948","Sepia latimanus","220305"
"10949","Sepia longipes","342147"
"10950","Sepia lorigera","342148"
"10951","Sepia lycidas","342149"
"10952","Sepia madokai","342150"
"10953","Sepia mestus","342152"
"10954","Sepia tokioensis","342182"
"10955","Sepia murrayi","220306"
"10956","Sepia omani","342156"
"10957","Sepia pardex","342161"
"10958","Sepia peterseni","342162"
"10959","Sepia pharaonis","181376"
"10960","Sepia prashadi","220309"
"10961","Sepia recurvirostra","342166"
"10962","Sepia savignyi","220308"
"10963","Sepia subtenuipes","342177"
"10964","Sepia tenuipes","342180"
"10965","Sepia trygonina","220311"
"10966","Sepia hierredda","342138"
"10967","Sepia opipara","342157"
"10968","Sepia vermiculata","225551"
"10969","Sepia bandensis","342114"
"10970","Sepia bartletti","342115"
"10971","Sepia cultrata","342126"
"10972","Sepia elliptica","342128"
"10973","Sepia grahami","438902"
"10974","Sepia hedleyi","342136"
"10975","Sepia papuensis","342159"
"10976","Sepia plangon","342163"
"10977","Sepia prabahari","387696"
"10978","Sepia mira","342153"
"10979","Sepia ramani","438903"
"10980","Sepia rozella","342171"
"10981","Sepia smithi","342174"
"10982","Sepia stellifera","342176"
"10983","Sepia sulcata","342178"
"10984","Sepia vietnamica","342185"
"10985","Sepia vossi","438904"
"10986","Sepia whitleyana","342186"
"10987","Sepia zanzibarica","342187"
"10988","Sepia acuminata","342107"
"10989","Sepia incerta","342140"
"10990","Sepia simoniana","225558"
"10991","Metasepia tullbergi","342367"
"10992","Metasepia pfefferi","342366"
"10993","Sepiella japonica","153107"
"10994","Sepiella inermis","220314"
"10995","Sepiella ornata","225586"
"10996","Sepiella ocellata","342214"
"10997","Sepiella weberi","342215"
"10998","Heteroteuthis dispar","141446"
"10999","Heteroteuthis serventyi","342190"
"11000","Heteroteuthis weberi","342191"
"11001","Sepiolina nipponensis","342396"
"11002","Rossia macrosoma","141449"
"11003","Rossia bullisi","342194"
"11004","Rossia pacifica","346432"
"11005","Rossia tortugaensis","342199"
"11006","Austrorossia antillensis","342276"
"11007","Austrorossia bipapillata","342278"
"11008","Austrorossia australis","342277"
"11009","Stoloteuthis leucoptera","157037"
"11010","Euprymna berryi","342315"
"11011","Euprymna morsei","342317"
"11012","Euprymna tasmanica","342324"
"11013","Sepiola rondeletii","-999"
"11014","Sepiola affinis","141453"
"11015","Sepiola atlantica","141454"
"11016","Sepiola aurantiaca","141455"
"11017","Sepiola birostrata","342201"
"11018","Sepiola intermedia","141456"
"11019","Sepiola ligulata","141457"
"11020","Sepiola robusta","141458"
"11021","Sepiola steenstrupiana","141460"
"11022","Sepiola parva","342203"
"11023","Sepiola trirostrata","342206"
"11024","Rondeletiola minor","141448"
"11025","Sepietta neglecta","141450"
"11026","Sepietta obscura","141451"
"11027","Sepietta oweniana","141452"
"11028","Semirossia equalis","342232"
"11029","Semirossia tenera","157036"
"11030","Neorossia caroli","141447"
"11031","Loligo uyii","341894"
"11032","Loligo opalescens","341883"
"11033","Loligo chinensis","341879"
"11034","Loligo edulis","574558"
"11035","Loligo bleekeri","341877"
"11036","Loligo beka","341876"
"11037","Loligo vulgaris","140271"
"11038","Loligo kobiensis","342518"
"11039","Loligo reynaudii","220316"
"11040","Loligo forbesii","140270"
"11041","Loligo japonica","341881"
"11042","Loligo ocula","341882"
"11043","Loligo roperi","341887"
"11044","Loligo sanpaulensis","341888"
"11045","Loligo sibogae","341889"
"11046","Loligo surinamensis","341893"
"11047","Sepioteuthis australis","342239"
"11048","Sepioteuthis lessoniana","220317"
"11049","Sepioteuthis sepioidea","342241"
"11050","Alloteuthis subulata","153131"
"11051","Alloteuthis media","153134"
"11052","Alloteuthis africana","225555"
"11053","Lolliguncula brevis","157028"
"11054","Lolliguncula mercatoris","225559"
"11055","Lolliguncula panamensis","342230"
"11056","Loliolopsis diomedeae","342355"
"11057","Uroteuthis bartschi","342407"
"11058","Uroteuthis singhalensis","410415"
"11059","Uroteuthis chinensis","410410"
"11060","Loliginidae","11734"
"11061","Hyaloteuthis pelagica","342337"
"11062","Ommastrephes bartramii","181382"
"11063","Ommastrephes caroli","342065"
"11064","Ornithoteuthis antillarum","225573"
"11065","Ornithoteuthis volatilis","220322"
"11066","Illex illecebrosus","-999"
"11067","Illex coindetii","140621"
"11068","Illex argentinus","342064"
"11069","Illex oxygonius","157022"
"11070","Todaropsis eblanae","140625"
"11071","Dosidicus gigas","342291"
"11072","Symplectoteuthis luminosa","562485"
"11073","Todarodes sagittatus","140624"
"11074","Todarodes filippovae","325306"
"11075","Todarodes pacificus","342067"
"11076","Todarodes angolensis","225569"
"11077","Nototodarus sloanii","342378"
"11078","Nototodarus gouldi","342375"
"11079","Nototodarus hawaiiensis","342376"
"11080","Martialia hyadesi","325305"
"11081","Sthenoteuthis pteropus","140623"
"11082","Sthenoteuthis oualaniensis","342066"
"11083","Ommastrephidae","11760"
"11084","Moroteuthopsis ingens","1452502"
"11085","Filippovia knipovitchi","550403"
"11086","Onychoteuthis banksii","140649"
"11087","Onychoteuthis borealijaponica","342069"
"11088","Onykia robsoni","410384"
"11089","Onykia robusta","410385"
"11090","Onykia carriboea","140650"
"11091","Walvisteuthis virilis","342418"
"11092","Teuthowenia megalops","139429"
"11093","Galiteuthis armata","153063"
"11094","Leachia cyclura","225819"
"11095","Taonius pavo","139428"
"11096","Bathothauma lyromma","139422"
"11097","Egea inermis","342293"
"11098","Liguriella podophthalma","342354"
"11099","Megalocranchia maxima","341821"
"11100","Sandalops melancholicus","342386"
"11101","Mesonychoteuthis hamiltoni","325299"
"11102","Argonauta argo","138803"
"11103","Argonauta nodosus","1530663"
"11104","Argonauta nouryi","341786"
"11105","Argonauta hians","215276"
"11106","Callistoctopus arakawai","534727"
"11107","Callistoctopus macropus","534558"
"11108","Octopus tenuicirrus","342034"
"11109","Octopus tetricus","342036"
"11110","Octopus tehuelchus","342032"
"11111","Octopus variabilis","342040"
"11112","Octopus vulgaris","140605"
"11113","Octopus burryi","341957"
"11114","Octopus aegina","210792"
"11115","Octopus briareus","341954"
"11116","Octopus conispadiceus","341963"
"11117","Octopus dofleini","341966"
"11118","Octopus dollfusi","341967"
"11119","Octopus globosus","341977"
"11120","Octopus hummelincki","341984"
"11121","Octopus joubini","341985"
"11122","Octopus lobensis","341992"
"11123","Octopus maya","341996"
"11124","Octopus membranaceus","210791"
"11125","Octopus minor","342002"
"11126","Octopus oliveri","342011"
"11127","Octopus salutii","140604"
"11128","Octopus selene","342026"
"11129","Octopus zonatus","342049"
"11130","Octopus neglectus","457958"
"11131","Octopus fangsiao","341969"
"11132","Octopus mimus","342001"
"11133","Octopus magnificus","225568"
"11134","Eledone cirrhosa","140600"
"11135","Eledone moschata","140601"
"11136","Eledone massyae","341935"
"11137","Bathypolypus arcticus","140596"
"11138","Bathypolypus sponsalis","140598"
"11139","Tetracheledone spinicirrhus","342400"
"11140","Benthoctopus januarii","341918"
"11141","Danoctopus schmidti","342290"
"11142","Euaxoctopus pillsburyae","342310"
"11143","Scaeurgus unicirrhus","140607"
"11144","Cistopus indicus","220324"
"11145","Pteroctopus tetracirrhus","140606"
"11146","Thaumeledone gunteri","342262"
"11147","Enteroctopus zealandicus","534424"
"11148","Enteroctopus megalocyathus","342307"
"11149","Graneledone verrucosa","157019"
"11150","Pinnoctopus cordiformis","342381"
"11151","Velodona togata","342415"
"11152","Abdopus aculeatus","409949"
"11153","Bathypurpurata profunda","325321"
"11154","Bentheledone rotunda","342284"
"11155","Hapalochlaena lunulata","342333"
"11156","Sasakiopus salebrosus","534138"
"11157","Macrotritopus defilippi","534126"
"11158","Octopodidae","11782"
"11159","Chiroteuthis picteti","139124"
"11160","Chiroteuthis veranii","139125"
"11161","Histioteuthis bonnellii","140111"
"11162","Histioteuthis corona","140112"
"11163","Histioteuthis dofleini","140113"
"11164","Histioteuthis elongata","181380"
"11165","Histioteuthis reversa","181381"
"11166","Pholidoteuthis adami","342247"
"11167","Pholidoteuthis boschmai","225826"
"11168","Abraliopsis pfefferi","139689"
"11169","Pyroteuthis margaritifera","157031"
"11170","Abralia andamanica","341825"
"11171","Abralia veranyi","139688"
"11172","Ancistrocheirus lesueuri","138747"
"11173","Pterygioteuthis giardi","141097"
"11174","Watasenia scintillans","342419"
"11175","Berryteuthis anonychus","342285"
"11176","Berryteuthis magister","342286"
"11177","Gonatopsis borealis","342326"
"11178","Gonatopsis makko","342328"
"11179","Gonatus fabricii","-999"
"11180","Gonatus madokai","341858"
"11181","Gonatus kamtschaticus","341857"
"11182","Gonatus onyx","341859"
"11183","Gonatus steenstrupi","140027"
"11184","Gonatidae","11743"
"11185","Bathyteuthis abyssicola","138848"
"11186","Brachioteuthis picta","341795"
"11187","Brachioteuthis riisei","138852"
"11188","Octopoteuthis sicula","181379"
"11189","Taningia danae","140609"
"11190","Thysanoteuthis rhombus","141680"
"11191","Psychroteuthis glacialis","325312"
"11192","Alluroteuthis antarcticus","325302"
"11193","Opisthoteuthis depressa","342094"
"11194","Opisthoteuthis agassizii","140652"
"11195","Opisthoteuthis calypso","153067"
"11196","Nautilus pompilius","216384"
"11197","Nautilus macromphalus","342236"
"11198","Spirula spirula","141548"
"11199","Ctenopteryx sicula","342515"
"11200","Cycloteuthidae","11766"
"11201","Vampyroteuthis infernalis","141887"
"11202","Tremoctopus violaceus","141694"
"11203","Tremoctopodidae","11790"
"11204","Ocythoe tuberculata","140610"
"11205","Benthoctopus tegginmathae","341930"
"11206","Stauroteuthis syrtensis","153122"
"11207","Pareledone turqueti","239393"
"11208","Adelieledone polymorpha","325319"
"11209","Cephalopoda","11707"
"11210","Prochaetoderma californicum","544986"
"11211","Dondersia californica","387404"
"11212","Chiton articulatus","386770"
"11213","Chiton stokesii","386784"
"11214","Acanthopleura granulata","386270"
"11215","Tonicia schrammi","386334"
"11216","Tonicella rubra","140152"
"11217","Callistochiton portobelensis","386137"
"11218","Ischnochiton boogii","387201"
"11219","Hanleya hanleyi","140082"
"11220","Chaetopleura apiculata","848051"
"11221","Ceratozona squalida","386149"
"11222","Placiphorella pacifica","386374"
"11223","Acanthochitona andersoni","386464"
"11224","Leptochiton kerguelensis","385808"
"11225","Leptochiton asellus","140199"
"11226","Lepidochitona liozonis","848100"
"11227","Antalis entalis","150534"
"11228","Dentalium agassizi","344129"
"11229","Fissidentalium aegeum","344188"
"11230","Heteroschismoides callithrix","761636"
"11231","Pulsellum salishorum","344422"
"11232","Mollusca","51"
"11233","Balaenoptera acutorostrata","137087"
"11234","Balaenoptera edeni","137089"
"11235","Balaenoptera borealis","137088"
"11236","Balaenoptera musculus","-999"
"11237","Balaenoptera physalus","137091"
"11238","Balaenoptera bonaerensis","231405"
"11239","Balaenoptera omurai","343896"
"11240","Megaptera novaeangliae","137092"
"11241","Balaenopteridae","136979"
"11242","Eubalaena glacialis","159023"
"11243","Eubalaena australis","220222"
"11244","Eubalaena japonica","254974"
"11245","Balaena mysticetus","137086"
"11246","Eschrichtius robustus","137112"
