"specie_name","specie_code"
"Squilla bigelowi","409341"
"Squilla panamensis","409355"
"Squilla parva","409356"
"Squilla cadenati","409343"
"Oratosquilla oratoria","395015"
"Cloridopsis scorpio","409230"
"Cloridopsis dubia","409227"
"Erugosquilla woodmasoni","409245"
"Erugosquilla massavensis","136132"
"Miyakea nepa","409287"
"Oratosquillina gravieri","409303"
"Oratosquillina quinquedentata","409313"
"Oratosquillina perpensa","409312"
"Squillidae","136093"
"Odontodactylus scyllarus","220297"
"Lysiosquilla panamica","409036"
"Lysiosquilla hoevenii","136120"
"Lysiosquilla scabricauda","409037"
"Lysiosquillina maculata","409044"
"Harpiosquilla harpax","221013"
"Harpiosquilla raphidea","409258"
"Hemisquilla ensigera","408962"
"Parasquilla similis","409162"
"Stomatopoda","14355"
"Crustacea","1066"
"Cipangopaludina chinensis","594807"
"Megalonaias nervosa","857346"
"Pleurobema cordatum","857360"
"Ellipsaria lineolata","857261"
"Margaritifera margaritifera","-999"
"Margaritifera falcata","857186"
"Villosa iris","857419"
"Anodonta cygnea","234103"
"Cristaria plicata","1026038"
"Sinanodonta woodiana","857498"
"Batissa violacea","574116"
"Polymesoda aequilatera","992025"
"Polymesoda caroliniana","420926"
"Polymesoda erosa","872679"
"Polymesoda expansa","761286"
"Polymesoda triangula","992026"
"Polymesoda inflata","575042"
"Polymesoda arctata","-999"
"Polymesoda bengalensis","761285"
"Villorita cyprinoides","987300"
"Corbicula japonica","1349109"
"Corbicula manilensis","857629"
"Corbicula fluminea","181580"
"Dreissena polymorpha","181566"
"Mollusca","51"
"Littorina littorea","140262"
"Littorina fabalis","140261"
"Littorina obtusata","140263"
"Littorina saxatilis","-999"
"Littoraria scabra","208939"
"Tectarius grandinatus","446938"
"Tectarius coronatus","446936"
"Tectarius pagodus","446939"
"Nodilittorina pyramidalis","437429"
"Lacuna crassior","140167"
"Lacuna parva","140169"
"Lacuna vincta","140170"
"Skeneopsis planorbis","141539"
"Hexaplex nigritus","596190"
"Hexaplex ambiguus","596185"
"Hexaplex princeps","596162"
"Hexaplex cichoreum","405870"
"Hexaplex angularis","225350"
"Hexaplex trunculus","140396"
"Murex pecten","404683"
"Murex ternispina","730433"
"Murex trapa","743629"
"Murex tribulus","743630"
"Murex scolopax","730428"
"Phyllonotus brassica","851116"
"Phyllonotus regius","1514879"
"Phyllonotus margaritensis","568021"
"Phyllonotus pomum","419944"
"Phyllonotus duplex","817444"
"Thais haemastoma","224350"
"Thais aculeata","207633"
"Thais armigera","207631"
"Thais bufo","-999"
"Thais tuberosa","714205"
"Thais deltoidea","817474"
"Thais coronata","-999"
"Thais nodosa","224924"
"Purpura pansa","396948"
"Purpura panama","208652"
"Purpura persica","208648"
"Calotrophon turritus","406358"
"Cymia lacera","817257"
"Haustellum haustellum","217157"
"Bolinus brandaris","140389"
"Bolinus cornutus","140390"
"Hadriania craticulata","387245"
"Muricopsis cristatus","408814"
"Chicoreus brunneus","208143"
"Chicoreus ramosus","558787"
"Chicoreus torrefactus","208137"
"Chicoreus brevifrons","558803"
"Chicoreus virgineus","558788"
"Nassa francolina","215700"
"Nassa serta","215680"
"Vexilla vexillum","215762"
"Rapana venosa","140416"
"Rapana rapiformis","140415"
"Concholepas concholepas","395353"
"Acanthina monodon","377982"
"Chorus giganteus","404545"
"Nucella lapillus","140403"
"Boreotrophon truncatus","146733"
"Stramonita haemastoma","140417"
"Urosalpinx cinerea","140429"
"Muricidae","148"
"Haliotis corrugata","445308"
"Haliotis cracherodii","405012"
"Haliotis fulgens","445325"
"Haliotis rufescens","445357"
"Haliotis sorenseni","445362"
"Haliotis assimilis","445416"
"Haliotis asinina","147456"
"Haliotis discus","397082"
"Haliotis gigantea","367891"
"Haliotis glabra","-999"
"Haliotis midae","207660"
"Haliotis ovina","445340"
"Haliotis rubra","445354"
"Haliotis tuberculata","140059"
"Haliotis diversicolor","445319"
"Haliotis planata","445437"
"Haliotis varia","-999"
"Haliotis kamtschatkana","405014"
"Haliotis spadicea","207658"
"Haliotis iris","445331"
"Haliotis laevigata","445335"
"Haliotis roei","445351"
"Haliotis scalaris","445358"
"Haliotis cyclobates","445312"
"Tegula pellisserpentis","413468"
"Monodonta articulata","717010"
"Monodonta turbinata","1341395"
"Monodonta mutabilis","246017"
"Monodonta labio","216318"
"Monodonta nebulosa","546926"
"Calliostoma conulus","141752"
"Calliostoma granulatum","141753"
"Calliostoma gualterianum","141755"
"Calliostoma laugieri","141759"
"Calliostoma zizyphinum","141767"
"Clanculus jussieui","141773"
"Gibbula albida","141779"
"Gibbula ardens","141780"
"Gibbula divaricata","141785"
"Gibbula fanulum","141787"
"Gibbula magus","141790"
"Gibbula philberti","141793"
"Gibbula rarilineata","141795"
"Gibbula richardi","819213"
"Gibbula umbilicaris","141802"
"Gibbula varia","141803"
"Trochus conus","-999"
"Trochus maculatus","-999"
"Trochus niloticus","216345"
"Trochus hanleyanus","-999"
"Jujubinus exasperatus","141807"
"Tectus pyramis","216328"
"Tectus fenestratus","567234"
"Tectus dentatus","988483"
"Umbonium vestiarium","216355"
"Umbonium costatum","556961"
"Cittarium pica","419449"
"Phorcus atratus","689175"
"Phorcus sauciatus","689178"
"Skenea profunda","141529"
"Steromphala cineraria","1039839"
"Turbo fluctuosus","413380"
"Turbo cornutus","413379"
"Turbo saxosus","413422"
"Turbo squamiger","413439"
"Turbo sarmaticus","-999"
"Turbo argyrostomus","216371"
"Turbo chrysostomus","216368"
"Turbo marmoratus","216369"
"Turbo petholatus","216382"
"Turbo setosus","-999"
"Turbo bruneus","413428"
"Turbo cinereus","-999"
"Turbo coronatus","216366"
"Turbo crassus","-999"
"Turbo canaliculatus","-999"
"Turbo castanea","528089"
"Homalopoma sanguineum","141858"
"Astralium calcar","413386"
"Lithopoma caelatum","413408"
"Lithopoma tuber","528078"
"Bolma rugosa","-999"
"Lambis lambis","211096"
"Lambis truncata","-999"
"Lambis chiragra","211088"
"Lambis crocata","211092"
"Lambis millepeda","211099"
"Lambis scorpius","211089"
"Strombus gracilior","564727"
"Strombus granulatus","-999"
"Strombus aurisdianae","215362"
"Strombus bulla","215353"
"Strombus gibberulus","215374"
"Strombus labiatus","-999"
"Strombus lentiginosus","215373"
"Strombus luhuanus","215376"
"Strombus urceus","215358"
"Strombus dentatus","215360"
"Strombus epidromis","456754"
"Strombus latissimus","564737"
"Strombus marginatus","390571"
"Strombus mutabilis","180990"
"Strombus sinuatus","-999"
"Strombus variabilis","456753"
"Strombus gallus","458659"
"Strombus pugilis","419695"
"Strombus raninus","565396"
"Strombus tricornis","-999"
"Terebellum terebellum","215382"
"Tibia fusus","215385"
"Aliger gigas","1429769"
"Laevistrombus canarium","564722"
"Macrostrombus costatus","1429775"
"Titanostrombus galeatus","1429806"
"Lobatus peruvianus","565367"
"Thetystrombus latus","1428085"
"Strombidae","23123"
"Buccinum undatum","138878"
"Buccinum humphreysianum","138865"
"Solenosteira gatesi","491367"
"Cantharus dorbignyi","208039"
"Cantharus undosus","208035"
"Pisania striata","138924"
"Babylonia areolata","475109"
"Babylonia lutosa","475116"
"Babylonia spirata","456742"
"Neobuccinum eatoni","197303"
"Trophon albolabratus","197502"
"Pareuthria cerealis","491213"
"Austrofusus chathamensis","490747"
"Austrofusus glans","490748"
"Aeneator recens","490675"
"Euthria cornea","181057"
"Beringius turtoni","138855"
"Neptunea contraria","138922"
"Neptunea antiqua","138920"
"Volutopsius norwegicus","138938"
"Buccinidae","149"
"Melongena patula","567144"
"Melongena melongena","420062"
"Pugilina cochlidium","567156"
"Pugilina morio","225028"
"Busycon carica","160185"
"Busycon sinistrum","160189"
"Volema myristica","567143"
"Busycotypus canaliculatus","160192"
"Bufonaria crumena","476439"
"Bufonaria rana","216963"
"Bursa bufonia","216967"
"Tutufa bubo","216998"
"Tutufa rubeta","216999"
"Bursidae","22995"
"Phalium bandatum","217002"
"Phalium areola","217009"
"Phalium glaucum","217006"
"Cassis cornuta","208963"
"Cassis flammea","419777"
"Cassis madagascariensis","419778"
"Cassis tuberosa","-999"
"Cassis tessellata","-999"
"Cypraecassis rufa","217000"
"Semicassis granulata","419784"
"Semicassis saburon","509237"
"Galeodea echinophora","139023"
"Galeodea rugosa","139024"
"Cassidae","22999"
"Strombina fusinoidea","511791"
"Pyrene scripta","208025"
"Crepidula aculeata","-999"
"Crepidula excavata","572179"
"Crepidula onyx","397063"
"Crepidula gibbosa","-999"
"Crepidula unguiformis","138966"
"Crepidula goreensis","224448"
"Crepidula fornicata","138963"
"Crucibulum scutellatum","532688"
"Calyptraea chinensis","138961"
"Fusinus dupetitthouarsi","448357"
"Fusinus rostratus","139931"
"Fusinus syracusanus","139934"
"Fusinus colus","208605"
"Fusinus nicobaricus","448927"
"Fusinus closter","764929"
"Pleuroploca princeps","448496"
"Pleuroploca salmo","448497"
"Pleuroploca trapezium","217071"
"Fasciolaria lignaria","139921"
"Fasciolaria tulipa","420024"
"Latirolagena smaragdula","217069"
"Latirus polygonus","211131"
"Latirus infundibulum","448428"
"Leucozonia nassa","420044"
"Megathura crenulata","527885"
"Fissurella virescens","575126"
"Fissurella barbadensis","419355"
"Fissurella nimbosa","729935"
"Fissurella nubecula","139970"
"Fissurella coarctata","224281"
"Stromboli beebei","575135"
"Diodora listeri","419343"
"Lottia gigantea","456593"
"Lottia limatula","456596"
"Patelloida saccharina","220948"
"Patelloida striata","456641"
"Scurria plana","456646"
"Natica broderipiana","568313"
"Natica chemnitzii","-999"
"Natica euzona","-999"
"Natica stellata","571879"
"Natica tigrina","225619"
"Natica vitellus","571880"
"Natica gualteriana","-999"
"Natica lineata","817793"
"Natica adansoni","224855"
"Natica fulminea","225279"
"Natica marochiensis","208000"
"Natica turtoni","224854"
"Naticarius hebraeus","720569"
"Naticarius vittatus","717011"
"Neverita josephinia","140549"
"Neverita albumen","571885"
"Neverita peselephanti","605566"
"Lunatia pulchella","873844"
"Payraudeautia intricata","140550"
"Tectonatica filosa","140553"
"Polinices didyma","225263"
"Polinices mammilla","216923"
"Polinices melanostoma","216926"
"Polinices sebae","605568"
"Polinices hepaticus","419762"
"Polinices otis","569943"
"Sinum concavum","225301"
"Euspira catena","140528"
"Euspira fusca","140529"
"Euspira nitida","151894"
"Oliva porphyria","208377"
"Oliva miniacea","208379"
"Oliva annulata","208385"
"Oliva caerulea","208388"
"Oliva oliva","208396"
"Oliva reticulata","448146"
"Oliva tricolor","448160"
"Oliva vidua","448164"
"Oliva reticularis","420126"
"Oliva sayana","208387"
"Oliva tigrina","208380"
"Patella mexicana","577935"
"Patella caerulea","140677"
"Patella ferruginea","-999"
"Patella nigra","140681"
"Patella rustica","140683"
"Patella ulyssiponensis","140684"
"Patella flexuosa","-999"
"Patella miniata","225718"
"Patella vulgata","140685"
"Patella tenuis","851901"
"Patella depressa","151374"
"Patella lugubris","456664"
"Patella candei","140678"
"Cellana rota","707486"
"Cellana testudinaria","325464"
"Nacella concinna","197296"
"Nacella edgari","870959"
"Nacella kerguelenensis","197297"
"Cymbula nigra","345355"
"Distorsio decussata","476478"
"Distorsio anus","217011"
"Distorsio reticularis","476487"
"Rhinocoryne humboldti","446440"
"Cerithidea obtusa","215141"
"Cerithidea cingulata","456564"
"Cerithidea quadrata","456559"
"Cerithidea decollata","215142"
"Telescopium telescopium","215140"
"Terebralia palustris","216725"
"Terebralia sulcata","216724"
"Siphonaria gigas","527759"
"Siphonaria javanica","740945"
"Siphonaria laciniosa","215290"
"Siphonaria sirius","740940"
"Malea ringens","410241"
"Malea pomum","217025"
"Tonna galea","141687"
"Tonna allium","208010"
"Tonna perdix","-999"
"Tonna sulcosa","208013"
"Tonna canaliculata","208008"
"Tonna dolium","208012"
"Tonna olearium","-999"
"Tonna tessellata","410306"
"Vasum caestus","575609"
"Vasum ceramicum","211101"
"Vasum turbinellus","211103"
"Vasum capitellum","533593"
"Vasum muricatum","420079"
"Syrinx aruanus","527732"
"Turbinella pyrum","208609"
"Coluzea mariae","463620"
"Knefastia tuberculifera","434154"
"Polystira nobilis","434713"
"Polystira oxytropis","434714"
"Tiariturris libya","435054"
"Lophiotoma indica","217114"
"Turricula javana","435104"
"Turris babylonia","435126"
"Aporrhais pespelecani","138760"
"Capulus ungaricus","138984"
"Cerithium alucastrum","139059"
"Cerithium rupestre","139064"
"Cerithium vulgatum","139066"
"Cerithium coralium","473098"
"Cerithium echinatum","216669"
"Cerithium nodulosum","-999"
"Clypeomorus batillariaeformis","216711"
"Rhinoclavis fasciata","215117"
"Rhinoclavis vertagus","215122"
"Rhinoclavis aspera","215120"
"Rhinoclavis sinensis","215119"
"Bittium reticulatum","139054"
"Coralliophila brevis","139398"
"Latiaxis babelis","156189"
"Argobuccinum argus","716965"
"Charonia lampas","141101"
"Charonia tritonis","141102"
"Cymatium cutaceum","-999"
"Cymatium muricinum","141108"
"Cymatium nicobaricum","141109"
"Cymatium aquatile","141103"
"Cymatium lotorium","211062"
"Cymatium pileare","-999"
"Cymatium pyrum","211065"
"Cymatium femorale","225025"
"Priene scabrum","476542"
"Fusitriton oregonensis","476496"
"Fusitriton magellanicus","476494"
"Ranella olearium","141115"
"Monoplex corrugatus","476518"
"Mitra cornicula","-999"
"Mitra nigra","-999"
"Mitra zonata","-999"
"Mitra eremitarum","590521"
"Mitra mitra","590537"
"Mitra stictica","590546"
"Pusia ebenus","957138"
"Mitridae","23073"
"Nassarius gibbosulus","140499"
"Nassarius arcularius","1030858"
"Nassarius coronatus","215725"
"Nassarius crematus","215730"
"Nassarius dorsatus","572148"
"Nassarius glans","215741"
"Cyclope neritea","140487"
"Bullia miran","181059"
"Tritia reticulata","-999"
"Tritia incrassata","876825"
"Tritia mutabilis","876840"
"Turritella communis","141872"
"Turritella monterosatoi","446568"
"Turritella turbona","141874"
"Turritella terebra","215163"
"Turritella duplicata","215162"
"Nerita albicilla","216254"
"Nerita plicata","216260"
"Nerita polita","600671"
"Nerita costata","-999"
"Nerita picea","765039"
"Nerita planospira","559424"
"Nerita squamulata","596069"
"Nerita peloronta","419504"
"Nerita senegalensis","224270"
"Neritina turrita","737532"
"Dendropoma maximum","207902"
"Serpulorbis colubrinus","438935"
"Serpulorbis medusae","549429"
"Ceraesignum maximum","766307"
"Chelycypraea testudinaria","530893"
"Cypraeidae","23022"
"Ovula ovum","216904"
"Volva volva","431078"
"Ficus gracilis","214984"
"Ficus subintermedia","605602"
"Colubraria muricata","527522"
"Cymbiola vespertilio","568006"
"Melo amphora","385403"
"Melo melo","215200"
"Voluta musica","382406"
"Voluta virescens","382547"
"Cymbium cymbium","224552"
"Cymbium marmoratum","384771"
"Cymbium glans","225406"
"Cymbium pepo","384806"
"Cymbium olla","141965"
"Harpovoluta charcoti","197189"
"Provocator pulcher","759251"
"Provocator mirabilis","759247"
"Zidona dufresnei","1597453"
"Odontocymbiola americana","384707"
"Adelomelon ancilla","606556"
"Alcithoe larochei","385239"
"Ampulla priamus","141963"
"Harpa articularis","208160"
"Harpa harpa","208158"
"Harpa major","208166"
"Harpidae","196294"
"Vexillum rugosum","596875"
"Vexillum vulpeculum","591541"
"Conus litteratus","215522"
"Conus quercinus","-999"
"Conus suratensis","428375"
"Conus betulinus","215517"
"Conus coronatus","-999"
"Conus flavidus","215518"
"Conus generalis","215520"
"Conus leopardus","-999"
"Conus lividus","215541"
"Conus marmoreus","-999"
"Conus radiatus","428259"
"Conus tessulatus","215519"
"Conus textile","215529"
"Conus mus","420216"
"Conus regius","-999"
"Conidae","14107"
"Terebra maculata","-999"
"Terebra areolata","-999"
"Terebra subulata","208080"
"Hastula hectica","217087"
"Terebridae","160424"
"Architectonica maxima","585869"
"Architectonica perspectiva","215169"
"Dolabella auricularia","208629"
"Ellobium aurisjudae","574843"
"Ellobium aurismidae","591375"
"Perissodonta mirabilis","197352"
"Trochita pileus","533535"
"Crepipatella orbiculata","580662"
"Calliostoma turnerarum","467276"
"Doris kerguelenensis","411132"
"Doris pseudoargus","181228"
"Bullacta exarata","533828"
"Pomacea urceus","848374"
"Pusillina tumidula","986822"
"Melanella alba","139832"
"Tritonia hombergii","416648"
"Epitonium clathrus","146905"
"Acanthodoris pilosa","140627"
"Acteon tornatilis","138691"
"Margarites helicinus","141821"
"Colus gracilis","138899"
"Colus islandicus","138902"
"Colus jeffreysianus","138903"
"Dendronotus frondosus","139523"
"Facelina auriculata","153375"
"Philine aperta","-999"
"Pleurobranchus membranaceus","140820"
"Scaphander lignarius","139488"
"Trivia arctica","141741"
"Gastropoda","101"
"Alectryonella plicatula","506699"
"Ostrea angasi","397159"
"Ostrea atherstonei","224651"
"Ostrea chilensis","397160"
"Ostrea denselamellosa","397162"
"Ostrea edulis","-999"
"Ostrea lurida","542155"
"Ostrea puelchana","397163"
"Ostrea angelica","542013"
"Ostrea conchaphila","397161"
"Ostrea equestris","156924"
"Saccostrea kegaki","506737"
"Saccostrea malabonensis","506731"
"Saccostrea mordax","819190"
"Saccostrea palmula","506729"
"Saccostrea cuccullata","181316"
"Saccostrea glomerata","397183"
"Saccostrea echinata","506736"
"Dendostrea folium","506716"
"Dendostrea frons","420779"
"Striostrea margaritacea","224641"
"Striostrea prismatica","506739"
"Striostrea denticulata","506738"
"Lopha cristagalli","216638"
"Crassostrea rhizophorae","420777"
"Crassostrea virginica","140657"
"Crassostrea ariakensis","397053"
"Crassostrea gryphoides","1036422"
"Crassostrea madrasensis","819168"
"Crassostrea iredalei","819169"
"Crassostrea belcheri","506702"
"Crassostrea corteziensis","605704"
"Crassostrea rivularis","233548"
"Crassostrea columbiensis","506703"
